OrderID,Date,CustomerID,Product,Quantity,UnitPrice,GrossAmount,CouponCode,DiscountPercent,DiscountAmount,NetAmount,TotalPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,ReferralSource,OrderYear,OrderMonth,OrderMonthName,OrderDay,DayOfWeek,IsWeekend
ORD200136,2024-04-27,C73370,Laptop,1,44.35,44.35,SAVE10,0.1,4.44,39.91,44.35,595 Main St,Gift Card,Cancelled,TRK67820278,1,Instagram,2024,4,April,27,Saturday,1
ORD200137,2024-11-26,C50682,Monitor,2,250.98,501.96,NO_COUPON,0.0,0.0,501.96,501.96,598 Main St,Credit Card,Delivered,TRK12242337,5,Google,2024,11,November,26,Tuesday,0
ORD200138,2023-12-21,C21905,Tablet,1,298.06,298.06,WINTER15,0.15,44.71,253.35,298.06,478 Main St,Debit Card,Pending,TRK31863841,3,Google,2023,12,December,21,Thursday,0
ORD200139,2023-04-10,C61440,Phone,1,583.9,583.9,NO_COUPON,0.0,0.0,583.9,583.9,714 Main St,Cash,Returned,TRK33114521,1,Email,2023,4,April,10,Monday,0
ORD200140,2025-05-31,C33110,Chair,3,528.14,1584.42,FREESHIP,0.0,0.0,1584.42,1584.42,388 Main St,Online,Delivered,TRK38624225,3,Email,2025,5,May,31,Saturday,1
ORD200141,2023-11-18,C80004,Printer,3,684.14,2052.42,WINTER15,0.15,307.86,1744.56,2052.42,151 Main St,Cash,Cancelled,TRK66230753,3,Instagram,2023,11,November,18,Saturday,1
ORD200142,2023-09-06,C86374,Desk,5,272.77,1363.85,WINTER15,0.15,204.58,1159.27,1363.85,573 Main St,Cash,Pending,TRK79451491,7,Email,2023,9,September,6,Wednesday,0
ORD200143,2024-06-13,C66521,Chair,4,400.07,1600.28,NO_COUPON,0.0,0.0,1600.28,1600.28,933 Main St,Online,Shipped,TRK34654244,5,Referral,2024,6,June,13,Thursday,0
ORD200144,2023-08-04,C63365,Desk,5,219.78,1098.9,NO_COUPON,0.0,0.0,1098.9,1098.9,895 Main St,Credit Card,Pending,TRK80100887,8,Facebook,2023,8,August,4,Friday,0
ORD200145,2024-03-02,C85929,Printer,3,146.91,440.73,FREESHIP,0.0,0.0,440.73,440.73,798 Main St,Credit Card,Delivered,TRK29318610,6,Google,2024,3,March,2,Saturday,1
ORD200146,2025-04-30,C84645,Tablet,2,411.49,822.98,NO_COUPON,0.0,0.0,822.98,822.98,404 Main St,Credit Card,Returned,TRK68893369,4,Instagram,2025,4,April,30,Wednesday,0
ORD200147,2025-05-06,C46316,Laptop,2,465.18,930.36,SAVE10,0.1,93.04,837.32,930.36,893 Main St,Credit Card,Cancelled,TRK16196000,2,Google,2025,5,May,6,Tuesday,0
ORD200148,2024-12-15,C35100,Phone,2,319.91,639.82,WINTER15,0.15,95.97,543.85,639.82,139 Main St,Credit Card,Cancelled,TRK56853491,3,Google,2024,12,December,15,Sunday,1
ORD200149,2023-12-27,C39671,Laptop,1,217.56,217.56,NO_COUPON,0.0,0.0,217.56,217.56,174 Main St,Debit Card,Delivered,TRK47153818,3,Facebook,2023,12,December,27,Wednesday,0
ORD200150,2023-12-13,C25503,Phone,2,105.57,211.14,WINTER15,0.15,31.67,179.47,211.14,981 Main St,Debit Card,Returned,TRK29878837,5,Google,2023,12,December,13,Wednesday,0
ORD200151,2023-12-01,C32960,Printer,5,444.76,2223.8,NO_COUPON,0.0,0.0,2223.8,2223.8,947 Main St,Debit Card,Returned,TRK91226500,7,Email,2023,12,December,1,Friday,0
ORD200152,2025-01-02,C77736,Chair,2,399.04,798.08,FREESHIP,0.0,0.0,798.08,798.08,659 Main St,Cash,Cancelled,TRK90329250,3,Referral,2025,1,January,2,Thursday,0
ORD200153,2024-12-18,C71570,Chair,4,534.48,2137.92,WINTER15,0.15,320.69,1817.23,2137.92,437 Main St,Online,Returned,TRK95992269,9,Instagram,2024,12,December,18,Wednesday,0
ORD200154,2023-07-20,C73587,Phone,4,408.21,1632.84,NO_COUPON,0.0,0.0,1632.84,1632.84,727 Main St,Credit Card,Pending,TRK13955543,9,Instagram,2023,7,July,20,Thursday,0
ORD200155,2023-02-27,C62740,Phone,1,424.4,424.4,WINTER15,0.15,63.66,360.74,424.4,446 Main St,Online,Shipped,TRK20706408,6,Referral,2023,2,February,27,Monday,0
ORD200156,2024-11-08,C58808,Chair,2,269.83,539.66,SAVE10,0.1,53.97,485.69,539.66,651 Main St,Online,Delivered,TRK24451893,4,Email,2024,11,November,8,Friday,0
ORD200157,2025-02-21,C50422,Monitor,2,564.58,1129.16,WINTER15,0.15,169.37,959.79,1129.16,636 Main St,Online,Returned,TRK71227815,4,Facebook,2025,2,February,21,Friday,0
ORD200158,2024-05-16,C23334,Tablet,1,331.06,331.06,WINTER15,0.15,49.66,281.4,331.06,737 Main St,Credit Card,Pending,TRK46335144,5,Instagram,2024,5,May,16,Thursday,0
ORD200159,2023-10-31,C48965,Printer,1,299.35,299.35,WINTER15,0.15,44.9,254.45,299.35,819 Main St,Credit Card,Cancelled,TRK50921780,5,Email,2023,10,October,31,Tuesday,0
ORD200160,2023-02-17,C38669,Monitor,4,101.32,405.28,NO_COUPON,0.0,0.0,405.28,405.28,240 Main St,Cash,Pending,TRK81738254,7,Referral,2023,2,February,17,Friday,0
ORD200161,2024-03-29,C35091,Monitor,1,211.14,211.14,SAVE10,0.1,21.11,190.03,211.14,513 Main St,Credit Card,Cancelled,TRK53784452,1,Facebook,2024,3,March,29,Friday,0
ORD200162,2023-07-27,C82313,Chair,3,65.86,197.58,WINTER15,0.15,29.64,167.94,197.58,917 Main St,Online,Pending,TRK79854624,8,Google,2023,7,July,27,Thursday,0
ORD200163,2025-06-24,C99589,Tablet,1,641.39,641.39,NO_COUPON,0.0,0.0,641.39,641.39,277 Main St,Online,Cancelled,TRK16695001,1,Referral,2025,6,June,24,Tuesday,0
ORD200164,2023-12-28,C70566,Desk,5,536.58,2682.9,SAVE10,0.1,268.29,2414.61,2682.9,667 Main St,Gift Card,Pending,TRK49673411,5,Google,2023,12,December,28,Thursday,0
ORD200165,2024-09-14,C60355,Monitor,2,500.29,1000.58,WINTER15,0.15,150.09,850.49,1000.58,226 Main St,Online,Returned,TRK30155194,7,Google,2024,9,September,14,Saturday,1
ORD200166,2025-03-04,C28889,Chair,3,86.29,258.87,WINTER15,0.15,38.83,220.04,258.87,565 Main St,Cash,Delivered,TRK23791726,6,Instagram,2025,3,March,4,Tuesday,0
ORD200167,2023-05-27,C88304,Chair,2,384.14,768.28,WINTER15,0.15,115.24,653.04,768.28,219 Main St,Online,Returned,TRK44268941,2,Email,2023,5,May,27,Saturday,1
ORD200168,2025-01-04,C49517,Printer,1,594.96,594.96,NO_COUPON,0.0,0.0,594.96,594.96,878 Main St,Cash,Returned,TRK78551375,6,Facebook,2025,1,January,4,Saturday,1
ORD200169,2024-04-07,C35785,Printer,1,427.82,427.82,WINTER15,0.15,64.17,363.65,427.82,732 Main St,Online,Delivered,TRK78923089,2,Email,2024,4,April,7,Sunday,1
ORD200170,2025-04-04,C80223,Desk,4,662.94,2651.76,SAVE10,0.1,265.18,2386.58,2651.76,535 Main St,Cash,Cancelled,TRK68632951,8,Instagram,2025,4,April,4,Friday,0
ORD200171,2023-08-15,C20448,Tablet,2,148.22,296.44,WINTER15,0.15,44.47,251.97,296.44,336 Main St,Credit Card,Delivered,TRK67379895,7,Instagram,2023,8,August,15,Tuesday,0
ORD200172,2025-04-06,C34134,Printer,1,254.12,254.12,WINTER15,0.15,38.12,216.0,254.12,365 Main St,Online,Delivered,TRK43074303,1,Email,2025,4,April,6,Sunday,1
ORD200173,2024-03-24,C95901,Phone,3,664.46,1993.38,FREESHIP,0.0,0.0,1993.38,1993.38,806 Main St,Online,Delivered,TRK56989066,4,Google,2024,3,March,24,Sunday,1
ORD200174,2024-04-16,C51145,Printer,4,600.81,2403.24,SAVE10,0.1,240.32,2162.92,2403.24,790 Main St,Debit Card,Delivered,TRK59154274,9,Email,2024,4,April,16,Tuesday,0
ORD200175,2025-02-08,C78170,Chair,5,68.34,341.7,WINTER15,0.15,51.26,290.44,341.7,332 Main St,Debit Card,Pending,TRK71410605,6,Referral,2025,2,February,8,Saturday,1
ORD200176,2025-06-28,C80151,Tablet,4,430.83,1723.32,WINTER15,0.15,258.5,1464.82,1723.32,553 Main St,Gift Card,Pending,TRK88251529,8,Referral,2025,6,June,28,Saturday,1
ORD200177,2023-08-05,C55632,Chair,5,431.69,2158.45,NO_COUPON,0.0,0.0,2158.45,2158.45,354 Main St,Credit Card,Pending,TRK13003066,10,Facebook,2023,8,August,5,Saturday,1
ORD200178,2024-04-11,C53070,Chair,4,512.06,2048.24,SAVE10,0.1,204.82,1843.42,2048.24,283 Main St,Online,Delivered,TRK49791755,5,Google,2024,4,April,11,Thursday,0
ORD200179,2024-11-24,C27401,Laptop,3,539.91,1619.73,NO_COUPON,0.0,0.0,1619.73,1619.73,500 Main St,Credit Card,Delivered,TRK14332053,8,Email,2024,11,November,24,Sunday,1
ORD200180,2023-03-18,C87216,Tablet,5,316.07,1580.35,NO_COUPON,0.0,0.0,1580.35,1580.35,970 Main St,Cash,Returned,TRK18713727,10,Google,2023,3,March,18,Saturday,1
ORD200181,2024-08-31,C38966,Printer,5,404.39,2021.95,NO_COUPON,0.0,0.0,2021.95,2021.95,247 Main St,Online,Shipped,TRK17205146,10,Referral,2024,8,August,31,Saturday,1
ORD200182,2025-03-19,C16612,Desk,1,600.54,600.54,WINTER15,0.15,90.08,510.46,600.54,596 Main St,Debit Card,Pending,TRK96188223,4,Google,2025,3,March,19,Wednesday,0
ORD200183,2024-04-18,C39246,Monitor,5,186.28,931.4,SAVE10,0.1,93.14,838.26,931.4,258 Main St,Debit Card,Delivered,TRK16658182,8,Email,2024,4,April,18,Thursday,0
ORD200184,2024-04-04,C65180,Tablet,4,214.54,858.16,NO_COUPON,0.0,0.0,858.16,858.16,231 Main St,Gift Card,Cancelled,TRK39255469,7,Referral,2024,4,April,4,Thursday,0
ORD200185,2025-02-02,C46877,Laptop,1,210.7,210.7,WINTER15,0.15,31.6,179.1,210.7,572 Main St,Online,Shipped,TRK96935978,2,Referral,2025,2,February,2,Sunday,1
ORD200186,2023-12-07,C30334,Phone,2,133.55,267.1,FREESHIP,0.0,0.0,267.1,267.1,322 Main St,Cash,Pending,TRK66388885,7,Facebook,2023,12,December,7,Thursday,0
ORD200187,2023-02-08,C21227,Chair,1,590.87,590.87,FREESHIP,0.0,0.0,590.87,590.87,689 Main St,Gift Card,Returned,TRK79129657,6,Referral,2023,2,February,8,Wednesday,0
ORD200188,2025-03-15,C97715,Chair,2,363.91,727.82,FREESHIP,0.0,0.0,727.82,727.82,927 Main St,Gift Card,Shipped,TRK19515949,2,Referral,2025,3,March,15,Saturday,1
ORD200189,2023-07-05,C48939,Printer,5,429.45,2147.25,WINTER15,0.15,322.09,1825.16,2147.25,597 Main St,Gift Card,Cancelled,TRK62786764,5,Email,2023,7,July,5,Wednesday,0
ORD200190,2024-08-31,C35483,Printer,3,223.7,671.1,SAVE10,0.1,67.11,603.99,671.1,725 Main St,Cash,Returned,TRK79638203,3,Email,2024,8,August,31,Saturday,1
ORD200191,2025-03-08,C51494,Laptop,2,488.87,977.74,FREESHIP,0.0,0.0,977.74,977.74,505 Main St,Online,Cancelled,TRK58520306,4,Google,2025,3,March,8,Saturday,1
ORD200192,2023-08-11,C58410,Desk,1,645.46,645.46,SAVE10,0.1,64.55,580.91,645.46,151 Main St,Gift Card,Cancelled,TRK19749672,5,Google,2023,8,August,11,Friday,0
ORD200193,2023-07-21,C11644,Printer,1,46.66,46.66,NO_COUPON,0.0,0.0,46.66,46.66,429 Main St,Cash,Cancelled,TRK81320339,6,Google,2023,7,July,21,Friday,0
ORD200194,2024-06-08,C53501,Monitor,1,249.57,249.57,FREESHIP,0.0,0.0,249.57,249.57,899 Main St,Cash,Shipped,TRK90144892,3,Google,2024,6,June,8,Saturday,1
ORD200195,2024-04-22,C63619,Chair,3,619.21,1857.63,NO_COUPON,0.0,0.0,1857.63,1857.63,801 Main St,Debit Card,Cancelled,TRK65385674,6,Email,2024,4,April,22,Monday,0
ORD200196,2025-01-24,C40882,Desk,4,217.13,868.52,WINTER15,0.15,130.28,738.24,868.52,719 Main St,Cash,Delivered,TRK64165503,8,Email,2025,1,January,24,Friday,0
ORD200197,2023-08-27,C80135,Laptop,5,221.51,1107.55,WINTER15,0.15,166.13,941.42,1107.55,723 Main St,Cash,Returned,TRK95222269,5,Referral,2023,8,August,27,Sunday,1
ORD200198,2024-06-11,C37594,Laptop,4,340.3,1361.2,SAVE10,0.1,136.12,1225.08,1361.2,926 Main St,Cash,Cancelled,TRK94405162,8,Referral,2024,6,June,11,Tuesday,0
ORD200199,2025-01-23,C87524,Phone,1,625.0,625.0,WINTER15,0.15,93.75,531.25,625.0,358 Main St,Online,Returned,TRK21114341,5,Google,2025,1,January,23,Thursday,0
ORD200200,2025-06-07,C97681,Tablet,5,433.26,2166.3,SAVE10,0.1,216.63,1949.67,2166.3,895 Main St,Credit Card,Delivered,TRK37531040,9,Google,2025,6,June,7,Saturday,1
ORD200201,2023-06-18,C10126,Monitor,2,674.9,1349.8,SAVE10,0.1,134.98,1214.82,1349.8,146 Main St,Online,Shipped,TRK75607531,4,Facebook,2023,6,June,18,Sunday,1
ORD200202,2025-02-06,C36938,Monitor,3,253.98,761.94,FREESHIP,0.0,0.0,761.94,761.94,636 Main St,Credit Card,Cancelled,TRK52522904,3,Email,2025,2,February,6,Thursday,0
ORD200203,2025-01-21,C99173,Printer,3,356.84,1070.52,SAVE10,0.1,107.05,963.47,1070.52,172 Main St,Online,Shipped,TRK89849342,5,Instagram,2025,1,January,21,Tuesday,0
ORD200204,2023-09-05,C99775,Laptop,4,413.71,1654.84,FREESHIP,0.0,0.0,1654.84,1654.84,478 Main St,Gift Card,Cancelled,TRK21638425,9,Facebook,2023,9,September,5,Tuesday,0
ORD200205,2023-03-04,C19266,Desk,3,147.39,442.17,NO_COUPON,0.0,0.0,442.17,442.17,609 Main St,Debit Card,Returned,TRK58357269,3,Email,2023,3,March,4,Saturday,1
ORD200206,2024-04-16,C31072,Laptop,4,229.1,916.4,WINTER15,0.15,137.46,778.94,916.4,729 Main St,Gift Card,Returned,TRK77172975,8,Email,2024,4,April,16,Tuesday,0
ORD200207,2025-03-18,C54595,Phone,1,121.96,121.96,NO_COUPON,0.0,0.0,121.96,121.96,999 Main St,Debit Card,Delivered,TRK44416659,3,Google,2025,3,March,18,Tuesday,0
ORD200208,2024-10-08,C87777,Desk,2,408.32,816.64,FREESHIP,0.0,0.0,816.64,816.64,597 Main St,Online,Shipped,TRK29003608,3,Facebook,2024,10,October,8,Tuesday,0
ORD200209,2023-08-29,C35854,Tablet,5,187.97,939.85,SAVE10,0.1,93.99,845.86,939.85,706 Main St,Cash,Returned,TRK30615168,9,Google,2023,8,August,29,Tuesday,0
ORD200210,2024-12-05,C93821,Chair,3,358.48,1075.44,FREESHIP,0.0,0.0,1075.44,1075.44,513 Main St,Gift Card,Delivered,TRK10658539,7,Facebook,2024,12,December,5,Thursday,0
ORD200211,2025-01-03,C54390,Printer,3,193.58,580.74,FREESHIP,0.0,0.0,580.74,580.74,185 Main St,Gift Card,Pending,TRK83853742,7,Email,2025,1,January,3,Friday,0
ORD200212,2023-06-20,C53215,Monitor,1,265.38,265.38,WINTER15,0.15,39.81,225.57,265.38,367 Main St,Credit Card,Cancelled,TRK34751835,6,Email,2023,6,June,20,Tuesday,0
ORD200213,2023-04-20,C71122,Laptop,1,634.4,634.4,SAVE10,0.1,63.44,570.96,634.4,317 Main St,Cash,Cancelled,TRK54757882,6,Email,2023,4,April,20,Thursday,0
ORD200214,2024-08-21,C29483,Desk,4,305.72,1222.88,NO_COUPON,0.0,0.0,1222.88,1222.88,673 Main St,Online,Delivered,TRK89423603,5,Facebook,2024,8,August,21,Wednesday,0
ORD200215,2023-08-10,C26767,Printer,1,303.6,303.6,FREESHIP,0.0,0.0,303.6,303.6,432 Main St,Cash,Shipped,TRK24585307,5,Facebook,2023,8,August,10,Thursday,0
ORD200216,2025-04-15,C70492,Monitor,4,496.0,1984.0,WINTER15,0.15,297.6,1686.4,1984.0,811 Main St,Online,Cancelled,TRK84625405,8,Google,2025,4,April,15,Tuesday,0
ORD200217,2024-05-20,C61549,Desk,4,321.51,1286.04,NO_COUPON,0.0,0.0,1286.04,1286.04,908 Main St,Cash,Returned,TRK65596914,9,Google,2024,5,May,20,Monday,0
ORD200218,2023-04-28,C11665,Tablet,3,112.46,337.38,SAVE10,0.1,33.74,303.64,337.38,882 Main St,Gift Card,Shipped,TRK10993930,6,Instagram,2023,4,April,28,Friday,0
ORD200219,2025-05-02,C48946,Laptop,5,61.97,309.85,SAVE10,0.1,30.99,278.86,309.85,457 Main St,Cash,Delivered,TRK99387220,6,Email,2025,5,May,2,Friday,0
ORD200220,2023-07-18,C79506,Laptop,2,373.17,746.34,SAVE10,0.1,74.63,671.71,746.34,497 Main St,Credit Card,Pending,TRK95188748,6,Referral,2023,7,July,18,Tuesday,0
ORD200221,2024-02-23,C93473,Tablet,5,639.37,3196.85,SAVE10,0.1,319.68,2877.17,3196.85,552 Main St,Debit Card,Pending,TRK50003989,6,Google,2024,2,February,23,Friday,0
ORD200222,2023-05-04,C43124,Chair,4,693.36,2773.44,NO_COUPON,0.0,0.0,2773.44,2773.44,931 Main St,Online,Shipped,TRK17293348,8,Instagram,2023,5,May,4,Thursday,0
ORD200223,2024-09-11,C22783,Phone,4,692.91,2771.64,SAVE10,0.1,277.16,2494.48,2771.64,673 Main St,Credit Card,Pending,TRK55009149,9,Instagram,2024,9,September,11,Wednesday,0
ORD200224,2023-09-23,C18567,Printer,4,91.46,365.84,SAVE10,0.1,36.58,329.26,365.84,507 Main St,Cash,Cancelled,TRK17554673,9,Referral,2023,9,September,23,Saturday,1
ORD200225,2024-03-13,C99879,Phone,3,273.96,821.88,SAVE10,0.1,82.19,739.69,821.88,692 Main St,Debit Card,Returned,TRK50246700,8,Google,2024,3,March,13,Wednesday,0
ORD200226,2025-06-27,C31501,Desk,3,588.05,1764.15,NO_COUPON,0.0,0.0,1764.15,1764.15,242 Main St,Gift Card,Delivered,TRK93063929,8,Instagram,2025,6,June,27,Friday,0
ORD200227,2023-11-02,C93220,Monitor,2,365.17,730.34,FREESHIP,0.0,0.0,730.34,730.34,353 Main St,Online,Cancelled,TRK89023251,4,Facebook,2023,11,November,2,Thursday,0
ORD200228,2023-05-17,C57867,Chair,4,385.92,1543.68,NO_COUPON,0.0,0.0,1543.68,1543.68,579 Main St,Credit Card,Cancelled,TRK92055007,8,Instagram,2023,5,May,17,Wednesday,0
ORD200229,2025-03-28,C62622,Tablet,1,562.61,562.61,WINTER15,0.15,84.39,478.22,562.61,762 Main St,Credit Card,Delivered,TRK70997648,3,Facebook,2025,3,March,28,Friday,0
ORD200230,2023-12-16,C94595,Desk,4,61.91,247.64,WINTER15,0.15,37.15,210.49,247.64,948 Main St,Gift Card,Delivered,TRK24497305,6,Email,2023,12,December,16,Saturday,1
ORD200231,2023-11-05,C30955,Phone,4,41.9,167.6,FREESHIP,0.0,0.0,167.6,167.6,327 Main St,Gift Card,Pending,TRK46898848,9,Instagram,2023,11,November,5,Sunday,1
ORD200232,2023-05-19,C20731,Printer,4,444.44,1777.76,WINTER15,0.15,266.66,1511.1,1777.76,610 Main St,Debit Card,Cancelled,TRK75568437,8,Google,2023,5,May,19,Friday,0
ORD200233,2024-08-24,C30168,Phone,3,311.33,933.99,WINTER15,0.15,140.1,793.89,933.99,146 Main St,Cash,Cancelled,TRK73699939,3,Instagram,2024,8,August,24,Saturday,1
ORD200234,2024-11-26,C79842,Printer,4,236.41,945.64,SAVE10,0.1,94.56,851.08,945.64,337 Main St,Debit Card,Pending,TRK26957950,7,Google,2024,11,November,26,Tuesday,0
ORD200235,2023-02-20,C32854,Desk,1,65.45,65.45,WINTER15,0.15,9.82,55.63,65.45,815 Main St,Cash,Pending,TRK30009218,2,Google,2023,2,February,20,Monday,0
ORD200236,2023-01-01,C14847,Monitor,1,318.81,318.81,WINTER15,0.15,47.82,270.99,318.81,562 Main St,Debit Card,Pending,TRK39663243,3,Email,2023,1,January,1,Sunday,1
ORD200237,2024-03-14,C88645,Monitor,3,583.72,1751.16,FREESHIP,0.0,0.0,1751.16,1751.16,783 Main St,Credit Card,Shipped,TRK74097570,5,Facebook,2024,3,March,14,Thursday,0
ORD200238,2024-12-13,C66149,Desk,4,384.32,1537.28,WINTER15,0.15,230.59,1306.69,1537.28,770 Main St,Credit Card,Pending,TRK76307307,6,Google,2024,12,December,13,Friday,0
ORD200239,2024-12-11,C20256,Tablet,3,538.74,1616.22,FREESHIP,0.0,0.0,1616.22,1616.22,456 Main St,Online,Shipped,TRK71127943,6,Email,2024,12,December,11,Wednesday,0
ORD200240,2023-07-12,C14983,Tablet,1,17.24,17.24,FREESHIP,0.0,0.0,17.24,17.24,255 Main St,Online,Pending,TRK93444157,2,Instagram,2023,7,July,12,Wednesday,0
ORD200241,2023-05-16,C20817,Chair,5,615.67,3078.35,SAVE10,0.1,307.84,2770.51,3078.35,407 Main St,Online,Pending,TRK44164590,6,Email,2023,5,May,16,Tuesday,0
ORD200242,2023-05-09,C94921,Printer,2,219.1,438.2,SAVE10,0.1,43.82,394.38,438.2,134 Main St,Online,Pending,TRK97794327,4,Referral,2023,5,May,9,Tuesday,0
ORD200243,2025-05-09,C54725,Chair,2,144.66,289.32,FREESHIP,0.0,0.0,289.32,289.32,506 Main St,Online,Cancelled,TRK30601940,7,Google,2025,5,May,9,Friday,0
ORD200244,2023-02-16,C98096,Desk,2,317.77,635.54,WINTER15,0.15,95.33,540.21,635.54,838 Main St,Debit Card,Cancelled,TRK51518631,4,Facebook,2023,2,February,16,Thursday,0
ORD200245,2025-04-20,C12667,Laptop,1,223.3,223.3,NO_COUPON,0.0,0.0,223.3,223.3,306 Main St,Online,Returned,TRK25390491,1,Facebook,2025,4,April,20,Sunday,1
ORD200246,2024-08-30,C55354,Desk,2,342.11,684.22,WINTER15,0.15,102.63,581.59,684.22,164 Main St,Gift Card,Shipped,TRK15439493,2,Instagram,2024,8,August,30,Friday,0
ORD200247,2023-07-20,C14600,Printer,2,220.9,441.8,NO_COUPON,0.0,0.0,441.8,441.8,785 Main St,Gift Card,Shipped,TRK84984764,4,Email,2023,7,July,20,Thursday,0
ORD200248,2023-07-02,C97187,Laptop,1,670.54,670.54,FREESHIP,0.0,0.0,670.54,670.54,471 Main St,Cash,Shipped,TRK62283713,6,Referral,2023,7,July,2,Sunday,1
ORD200249,2024-02-07,C39106,Printer,1,546.19,546.19,FREESHIP,0.0,0.0,546.19,546.19,245 Main St,Cash,Pending,TRK35464433,5,Referral,2024,2,February,7,Wednesday,0
ORD200250,2023-04-05,C93379,Desk,3,42.95,128.85,SAVE10,0.1,12.88,115.97,128.85,318 Main St,Gift Card,Returned,TRK67954150,8,Email,2023,4,April,5,Wednesday,0
ORD200251,2025-05-15,C93175,Monitor,4,14.69,58.76,NO_COUPON,0.0,0.0,58.76,58.76,814 Main St,Cash,Cancelled,TRK32995144,9,Email,2025,5,May,15,Thursday,0
ORD200252,2024-09-20,C19648,Phone,4,668.36,2673.44,FREESHIP,0.0,0.0,2673.44,2673.44,821 Main St,Gift Card,Cancelled,TRK51297879,5,Facebook,2024,9,September,20,Friday,0
ORD200253,2024-03-23,C14891,Chair,4,413.74,1654.96,FREESHIP,0.0,0.0,1654.96,1654.96,743 Main St,Gift Card,Returned,TRK79471534,7,Instagram,2024,3,March,23,Saturday,1
ORD200254,2023-12-26,C10866,Monitor,3,263.19,789.57,NO_COUPON,0.0,0.0,789.57,789.57,770 Main St,Online,Delivered,TRK34809583,5,Instagram,2023,12,December,26,Tuesday,0
ORD200255,2024-05-13,C47283,Monitor,1,263.96,263.96,SAVE10,0.1,26.4,237.56,263.96,806 Main St,Gift Card,Returned,TRK56235117,2,Google,2024,5,May,13,Monday,0
ORD200256,2025-06-30,C94323,Chair,5,75.81,379.05,WINTER15,0.15,56.86,322.19,379.05,463 Main St,Gift Card,Returned,TRK22663277,10,Instagram,2025,6,June,30,Monday,0
ORD200257,2024-04-23,C89732,Phone,1,406.22,406.22,SAVE10,0.1,40.62,365.6,406.22,712 Main St,Credit Card,Cancelled,TRK41059233,5,Referral,2024,4,April,23,Tuesday,0
ORD200258,2024-02-26,C87764,Tablet,2,103.41,206.82,FREESHIP,0.0,0.0,206.82,206.82,294 Main St,Online,Shipped,TRK94082469,2,Referral,2024,2,February,26,Monday,0
ORD200259,2023-06-11,C20977,Chair,4,435.12,1740.48,SAVE10,0.1,174.05,1566.43,1740.48,636 Main St,Credit Card,Delivered,TRK54991561,9,Instagram,2023,6,June,11,Sunday,1
ORD200260,2023-05-17,C12245,Monitor,2,407.79,815.58,NO_COUPON,0.0,0.0,815.58,815.58,153 Main St,Debit Card,Shipped,TRK22000463,3,Google,2023,5,May,17,Wednesday,0
ORD200261,2025-05-28,C68976,Phone,5,173.65,868.25,SAVE10,0.1,86.82,781.43,868.25,460 Main St,Gift Card,Delivered,TRK25491356,9,Email,2025,5,May,28,Wednesday,0
ORD200262,2023-01-10,C69476,Phone,4,249.07,996.28,WINTER15,0.15,149.44,846.84,996.28,642 Main St,Credit Card,Returned,TRK65869386,5,Referral,2023,1,January,10,Tuesday,0
ORD200263,2023-03-25,C71040,Phone,4,434.85,1739.4,WINTER15,0.15,260.91,1478.49,1739.4,250 Main St,Credit Card,Pending,TRK41397604,4,Google,2023,3,March,25,Saturday,1
ORD200264,2024-08-03,C71035,Tablet,1,436.77,436.77,FREESHIP,0.0,0.0,436.77,436.77,977 Main St,Cash,Returned,TRK19599578,5,Google,2024,8,August,3,Saturday,1
ORD200265,2023-12-22,C20752,Printer,1,572.13,572.13,SAVE10,0.1,57.21,514.92,572.13,150 Main St,Debit Card,Cancelled,TRK22298450,4,Google,2023,12,December,22,Friday,0
ORD200266,2024-06-08,C38840,Chair,4,583.07,2332.28,FREESHIP,0.0,0.0,2332.28,2332.28,589 Main St,Credit Card,Cancelled,TRK48484633,6,Referral,2024,6,June,8,Saturday,1
ORD200267,2025-04-17,C84480,Chair,5,468.51,2342.55,NO_COUPON,0.0,0.0,2342.55,2342.55,803 Main St,Debit Card,Delivered,TRK62361867,9,Facebook,2025,4,April,17,Thursday,0
ORD200268,2023-08-11,C37032,Phone,2,423.88,847.76,SAVE10,0.1,84.78,762.98,847.76,655 Main St,Debit Card,Delivered,TRK48639226,7,Referral,2023,8,August,11,Friday,0
ORD200269,2023-11-25,C48942,Tablet,4,663.67,2654.68,FREESHIP,0.0,0.0,2654.68,2654.68,129 Main St,Credit Card,Pending,TRK29355120,7,Google,2023,11,November,25,Saturday,1
ORD200270,2023-06-04,C13540,Printer,4,309.91,1239.64,WINTER15,0.15,185.95,1053.69,1239.64,127 Main St,Debit Card,Shipped,TRK81087373,5,Google,2023,6,June,4,Sunday,1
ORD200271,2023-03-28,C59572,Monitor,1,542.07,542.07,WINTER15,0.15,81.31,460.76,542.07,791 Main St,Cash,Shipped,TRK16792991,6,Referral,2023,3,March,28,Tuesday,0
ORD200272,2023-09-19,C29758,Chair,2,399.32,798.64,WINTER15,0.15,119.8,678.84,798.64,119 Main St,Online,Pending,TRK12990043,6,Instagram,2023,9,September,19,Tuesday,0
ORD200273,2024-10-27,C11849,Tablet,2,238.25,476.5,FREESHIP,0.0,0.0,476.5,476.5,974 Main St,Online,Cancelled,TRK91195261,7,Email,2024,10,October,27,Sunday,1
